"Carter, John R. [R-TX]",Republican,Texas,No,
"Cartwright, Matt [D-PA]",Democratic,Pennsylvania,Aye,
"Case, Ed [D-HI]",Democratic,Hawaii,Aye,
"Casten, Sean [D-IL]",Democratic,Illinois,Aye,
"Castor, Kathy [D-FL]",Democratic,Florida,Aye,
"Castro, Joaquin [D-TX]",Democratic,Texas,No,
"Chabot, Steve [R-OH]",Republican,Ohio,No,
"Cheney, Liz [R-WY]",Republican,Wyoming,No,
"Chu, Judy [D-CA]",Democratic,California,Aye,
"Cicilline, David N. [D-RI]",Democratic,Rhode Island,Aye,
"Cisneros, Gilbert Ray [D-CA]",Democratic,California,Aye,
"Clark, Katherine M. [D-MA]",Democratic,Massachusetts,Aye,
"Clarke, Yvette D. [D-NY]",Democratic,New York,Aye,
"Clay, Wm. Lacy [D-MO]",Democratic,Missouri,Aye,
"Cleaver, Emanuel [D-MO]",Democratic,Missouri,Aye,
"Cline, Ben [R-VA]",Republican,Virginia,No,
"Cloud, Michael [R-TX]",Republican,Texas,No,
"Clyburn, James E. [D-SC]",Democratic,South Carolina,Aye,
"Cohen, Steve [D-TN]",Democratic,Tennessee,Aye,
"Cole, Tom [R-OK]",Republican,Oklahoma,No,
"Collins, Doug [R-GA]",Republican,Georgia,No,
"Comer, James [R-KY]",Republican,Kentucky,No,
"Conaway, K. Michael [R-TX]",Republican,Texas,No,
"Connolly, Gerald E. [D-VA]",Democratic,Virginia,Aye,
"Cook, Paul [R-CA]",Republican,California,No,
"Cooper, Jim [D-TN]",Democratic,Tennessee,Aye,
"Correa, J. Luis [D-CA]",Democratic,California,Aye,
"Costa, Jim [D-CA]",Democratic,California,Aye,
"Courtney, Joe [D-CT]",Democratic,Connecticut,Aye,
"Cox, TJ [D-CA]",Democratic,California,Aye,
"Craig, Angie [D-MN]",Democratic,Minnesota,Aye,
"Crawford, Eric A. ""Rick"" [R-AR]",Republican,Arkansas,No,
"Crenshaw, Dan [R-TX]",Republican,Texas,No,
"Crist, Charlie [D-FL]",Democratic,Florida,Aye,
"Crow, Jason [D-CO]",Democratic,Colorado,Aye,
"Cuellar, Henry [D-TX]",Democratic,Texas,Aye,
"Cunningham, Joe [D-SC]",Democratic,South Carolina,Aye,
"Curtis, John R. [R-UT]",Republican,Utah,No,
"Davids, Sharice [D-KS]",Democratic,Kansas,Aye,
"Davidson, Warren [R-OH]",Republican,Ohio,No,
"Davis, Danny K. [D-IL]",Democratic,Illinois,Aye,
"Davis, Rodney [R-IL]",Republican,Illinois,No,
"Davis, Susan A. [D-CA]",Democratic,California,Aye,
"Dean, Madeleine [D-PA]",Democratic,Pennsylvania,Aye,
"DeFazio, Peter A. [D-OR]",Democratic,Oregon,Aye,
"DeGette, Diana [D-CO]",Democratic,Colorado,Aye,
"DeLauro, Rosa L. [D-CT]",Democratic,Connecticut,Aye,
"DelBene, Suzan K. [D-WA]",Democratic,Washington,Aye,
"Delgado, Antonio [D-NY]",Democratic,New York,Aye,
"Demings, Val Butler [D-FL]",Democratic,Florida,Aye,
"DeSaulnier, Mark [D-CA]",Democratic,California,Aye,
"DesJarlais, Scott [R-TN]",Republican,Tennessee,No,
"Deutch, Theodore E. [D-FL]",Democratic,Florida,Aye,
"Diaz-Balart, Mario [R-FL]",Republican,Florida,No,
"Dingell, Debbie [D-MI]",Democratic,Michigan,Aye,
"Doggett, Lloyd [D-TX]",Democratic,Texas,No,
"Doyle, Michael F. [D-PA]",Democratic,Pennsylvania,Aye,
"Duncan, Jeff [R-SC]",Republican,South Carolina,No,
"Dunn, Neal P. [R-FL]",Republican,Florida,No,
"Emmer, Tom [R-MN]",Republican,Minnesota,No,
"Engel, Eliot L. [D-NY]",Democratic,New York,Aye,
"Escobar, Veronica [D-TX]",Democratic,Texas,Aye,
"Eshoo, Anna G. [D-CA]",Democratic,California,Aye,
"Espaillat, Adriano [D-NY]",Democratic,New York,Aye,
"Estes, Ron [R-KS]",Republican,Kansas,No,
"Evans, Dwight [D-PA]",Democratic,Pennsylvania,Aye,
"Ferguson, A. Drew [R-GA]",Republican,Georgia,No,
"Finkenauer, Abby [D-IA]",Democratic,Iowa,No,
"Fitzpatrick, Brian K. [R-PA]",Republican,Pennsylvania,Aye,
"Fleischmann, Charles J. ""Chuck"" [R-TN]",Republican,Tennessee,No,
"Fletcher, Lizzie [D-TX]",Democratic,Texas,Aye,
"Flores, Bill [R-TX]",Republican,Texas,No,
"Fortenberry, Jeff [R-NE]",Republican,Nebraska,No,
"Foster, Bill [D-IL]",Democratic,Illinois,Aye,
"Foxx, Virginia [R-NC]",Republican,North Carolina,No,
"Frankel, Lois [D-FL]",Democratic,Florida,Aye,
"Fudge, Marcia L. [D-OH]",Democratic,Ohio,Aye,
"Fulcher, Russ [R-ID]",Republican,Idaho,No,
"Gabbard, Tulsi [D-HI]",Democratic,Hawaii,Aye,
"Gaetz, Matt [R-FL]",Republican,Florida,No,
"Gallagher, Mike [R-WI]",Republican,Wisconsin,No,
"Gallego, Ruben [D-AZ]",Democratic,Arizona,Aye,
"Garamendi, John [D-CA]",Democratic,California,Aye,
"Garcia, Jesus G. ""Chuy"" [D-IL]",Democratic,Illinois,Aye,
"Garcia, Sylvia R. [D-TX]",Democratic,Texas,Aye,
"Gianforte, Greg [R-MT]",Republican,Montana,No,
"Gibbs, Bob [R-OH]",Republican,Ohio,No,
"Gohmert, Louie [R-TX]",Republican,Texas,No,
"Golden, Jared F. [D-ME]",Democratic,Maine,No,
"Gomez, Jimmy [D-CA]",Democratic,California,Aye,
"Gonzalez, Anthony [R-OH]",Republican,Ohio,No,
"Gonzalez, Vicente [D-TX]",Democratic,Texas,Aye,
"Gooden, Lance [R-TX]",Republican,Texas,No,
"Gosar, Paul A. [R-AZ]",Republican,Arizona,No,
"Gottheimer, Josh [D-NJ]",Democratic,New Jersey,Aye,
"Granger, Kay [R-TX]",Republican,Texas,No,
"Graves, Garret [R-LA]",Republican,Louisiana,No,
"Graves, Sam [R-MO]",Republican,Missouri,No,
"Graves, Tom [R-GA]",Republican,Georgia,No,
"Green, Al [D-TX]",Democratic,Texas,Aye,
"Green, Mark E. [R-TN]",Republican,Tennessee,No,
"Griffith, H. Morgan [R-VA]",Republican,Virginia,No,
"Grijalva, Raúl M. [D-AZ]",Democratic,Arizona,Aye,
"Grothman, Glenn [R-WI]",Republican,Wisconsin,No,
"Guest, Michael [R-MS]",Republican,Mississippi,No,
"Guthrie, Brett [R-KY]",Republican,Kentucky,No,
"Haaland, Debra A. [D-NM]",Democratic,New Mexico,Aye,
"Hagedorn, Jim [R-MN]",Republican,Minnesota,No,
"Harder, Josh [D-CA]",Democratic,California,Aye,
"Harris, Andy [R-MD]",Republican,Maryland,No,
"Hartzler, Vicky [R-MO]",Republican,Missouri,No,
"Hastings, Alcee L. [D-FL]",Democratic,Florida,Aye,
"Hayes, Jahana [D-CT]",Democratic,Connecticut,Aye,
"Heck, Denny [D-WA]",Democratic,Washington,Aye,
"Hern, Kevin [R-OK]",Republican,Oklahoma,No,
"Herrera Beutler, Jaime [R-WA]",Republican,Washington,No,
"Hice, Jody B. [R-GA]",Republican,Georgia,No,
"Higgins, Brian [D-NY]",Democratic,New York,Aye,
"Higgins, Clay [R-LA]",Republican,Louisiana,No,
"Hill, J. French [R-AR]",Republican,Arkansas,No,
"Himes, James A. [D-CT]",Democratic,Connecticut,Aye,
"Holding, George [R-NC]",Republican,North Carolina,No,
"Hollingsworth, Trey [R-IN]",Republican,Indiana,No,
"Horn, Kendra S. [D-OK]",Democratic,Oklahoma,No,
"Horsford, Steven [D-NV]",Democratic,Nevada,Aye,
"Houlahan, Chrissy [D-PA]",Democratic,Pennsylvania,Aye,
"Hoyer, Steny H. [D-MD]",Democratic,Maryland,Aye,
"Hudson, Richard [R-NC]",Republican,North Carolina,No,
"Huffman, Jared [D-CA]",Democratic,California,Aye,
"Huizenga, Bill [R-MI]",Republican,Michigan,No,
"Hunter, Duncan D. [R-CA]",Republican,California,Not Voting,
"Hurd, Will [R-TX]",Republican,Texas,No,
"Jackson Lee, Sheila [D-TX]",Democratic,Texas,Aye,
"Jayapal, Pramila [D-WA]",Democratic,Washington,Aye,
"Jeffries, Hakeem S. [D-NY]",Democratic,New York,Aye,
"Johnson, Bill [R-OH]",Republican,Ohio,No,
"Johnson, Dusty [R-SD]",Republican,South Dakota,No,
"Johnson, Eddie Bernice [D-TX]",Democratic,Texas,Aye,
"Johnson, Henry C. ""Hank,"" Jr. [D-GA]",Democratic,Georgia,Aye,
"Johnson, Mike [R-LA]",Republican,Louisiana,No,
"Jordan, Jim [R-OH]",Republican,Ohio,No,
"Joyce, David P. [R-OH]",Republican,Ohio,No,
"Joyce, John [R-PA]",Republican,Pennsylvania,No,
"Kaptur, Marcy [D-OH]",Democratic,Ohio,Aye,
"Katko, John [R-NY]",Republican,New York,Aye,
"Keating, William R. [D-MA]",Democratic,Massachusetts,Aye,
"Keller, Fred [R-PA]",Republican,Pennsylvania,No,
"Kelly, Mike [R-PA]",Republican,Pennsylvania,No,
"Kelly, Robin L. [D-IL]",Democratic,Illinois,Aye,
"Kelly, Trent [R-MS]",Republican,Mississippi,No,
"Kennedy, Joseph P. [D-MA]",Democratic,Massachusetts,Aye,
"Khanna, Ro [D-CA]",Democratic,California,Aye,
"Kildee, Daniel T. [D-MI]",Democratic,Michigan,Aye,
"Kilmer, Derek [D-WA]",Democratic,Washington,Aye,
"Kim, Andy [D-NJ]",Democratic,New Jersey,Aye,
"Kind, Ron [D-WI]",Democratic,Wisconsin,Aye,
"King, Peter T. [R-NY]",Republican,New York,Aye,
"King, Steve [R-IA]",Republican,Iowa,No,
"Kinzinger, Adam [R-IL]",Republican,Illinois,No,
"Kirkpatrick, Ann [D-AZ]",Democratic,Arizona,Aye,
"Krishnamoorthi, Raja [D-IL]",Democratic,Illinois,Aye,
"Kuster, Ann M. [D-NH]",Democratic,New Hampshire,No,
"Kustoff, David [R-TN]",Republican,Tennessee,No,
"LaHood, Darin [R-IL]",Republican,Illinois,No,
"LaMalfa, Doug [R-CA]",Republican,California,No,
"Lamb, Conor [D-PA]",Democratic,Pennsylvania,Aye,
"Lamborn, Doug [R-CO]",Republican,Colorado,No,
"Langevin, James R. [D-RI]",Democratic,Rhode Island,Aye,
"Larsen, Rick [D-WA]",Democratic,Washington,Aye,
"Larson, John B. [D-CT]",Democratic,Connecticut,Aye,
"Latta, Robert E. [R-OH]",Republican,Ohio,No,
"Lawrence, Brenda L. [D-MI]",Democratic,Michigan,Aye,
"Lawson, Al [D-FL]",Democratic,Florida,Aye,
"Lee, Barbara [D-CA]",Democratic,California,Aye,
"Lee, Susie [D-NV]",Democratic,Nevada,No,
"Lesko, Debbie [R-AZ]",Republican,Arizona,No,
"Levin, Andy [D-MI]",Democratic,Michigan,Aye,
"Levin, Mike [D-CA]",Democratic,California,Aye,
"Lewis, John [D-GA]",Democratic,Georgia,Aye,
"Lieu, Ted [D-CA]",Democratic,California,Aye,
"Lipinski, Daniel [D-IL]",Democratic,Illinois,Aye,
"Loebsack, David [D-IA]",Democratic,Iowa,Aye,
"Lofgren, Zoe [D-CA]",Democratic,California,Aye,
"Long, Billy [R-MO]",Republican,Missouri,No,
"Loudermilk, Barry [R-GA]",Republican,Georgia,No,
"Lowenthal, Alan S. [D-CA]",Democratic,California,Aye,
"Lowey, Nita M. [D-NY]",Democratic,New York,Aye,
"Lucas, Frank D. [R-OK]",Republican,Oklahoma,No,
"Luetkemeyer, Blaine [R-MO]",Republican,Missouri,No,
"Luján, Ben Ray [D-NM]",Democratic,New Mexico,Aye,
"Luria, Elaine G. [D-VA]",Democratic,Virginia,Aye,
"Lynch, Stephen F. [D-MA]",Democratic,Massachusetts,Aye,
"Malinowski, Tom [D-NJ]",Democratic,New Jersey,Aye,
"Maloney, Carolyn B. [D-NY]",Democratic,New York,Aye,
"Maloney, Sean Patrick [D-NY]",Democratic,New York,Aye,
"Marchant, Kenny [R-TX]",Republican,Texas,No,
"Marshall, Roger [R-KS]",Republican,Kansas,No,
"Massie, Thomas [R-KY]",Republican,Kentucky,No,
"Mast, Brian J. [R-FL]",Republican,Florida,No,
"Matsui, Doris O. [D-CA]",Democratic,California,Aye,
"McAdams, Ben [D-UT]",Democratic,Utah,No,
"McBath, Lucy [D-GA]",Democratic,Georgia,Aye,
"McCarthy, Kevin [R-CA]",Republican,California,No,
"McCaul, Michael T. [R-TX]",Republican,Texas,No,
"McClintock, Tom [R-CA]",Republican,California,No,
"McCollum, Betty [D-MN]",Democratic,Minnesota,Aye,
"McEachin, A. Donald [D-VA]",Democratic,Virginia,Aye,
"McGovern, James P. [D-MA]",Democratic,Massachusetts,Aye,
"McHenry, Patrick T. [R-NC]",Republican,North Carolina,No,
"McKinley, David B. [R-WV]",Republican,West Virginia,No,
"McMorris Rodgers, Cathy [R-WA]",Republican,Washington,No,
"McNerney, Jerry [D-CA]",Democratic,California,Aye,
"Meadows, Mark [R-NC]",Republican,North Carolina,Not Voting,
"Meeks, Gregory W. [D-NY]",Democratic,New York,Aye,
"Meng, Grace [D-NY]",Democratic,New York,Aye,
"Meuser, Daniel [R-PA]",Republican,Pennsylvania,No,
"Miller, Carol D. [R-WV]",Republican,West Virginia,No,
"Mitchell, Paul [R-MI]",Republican,Michigan,No,
"Moolenaar, John R. [R-MI]",Republican,Michigan,No,
"Mooney, Alexander X. [R-WV]",Republican,West Virginia,No,
"Moore, Gwen [D-WI]",Democratic,Wisconsin,Aye,
"Morelle, Joseph D. [D-NY]",Democratic,New York,Aye,
"Moulton, Seth [D-MA]",Democratic,Massachusetts,Aye,
"Mucarsel-Powell, Debbie [D-FL]",Democratic,Florida,Aye,
"Mullin, Markwayne [R-OK]",Republican,Oklahoma,No,
"Murphy, Gregory [R-NC]",Republican,North Carolina,No,
"Murphy, Stephanie N. [D-FL]",Democratic,Florida,No,
"Nadler, Jerrold [D-NY]",Democratic,New York,Not Voting,
"Napolitano, Grace F. [D-CA]",Democratic,California,Aye,
"Neal, Richard E. [D-MA]",Democratic,Massachusetts,Aye,
"Neguse, Joe [D-CO]",Democratic,Colorado,Aye,
"Newhouse, Dan [R-WA]",Republican,Washington,No,
"Norcross, Donald [D-NJ]",Democratic,New Jersey,Aye,
"Norman, Ralph [R-SC]",Republican,South Carolina,No,
"Nunes, Devin [R-CA]",Republican,California,No,
"O'Halleran, Tom [D-AZ]",Democratic,Arizona,Aye,
"Ocasio-Cortez, Alexandria [D-NY]",Democratic,New York,No,
"Olson, Pete [R-TX]",Republican,Texas,No,
"Omar, Ilhan [D-MN]",Democratic,Minnesota,Aye,
"Palazzo, Steven M. [R-MS]",Republican,Mississippi,No,
"Pallone, Frank [D-NJ]",Democratic,New Jersey,Aye,
"Palmer, Gary J. [R-AL]",Republican,Alabama,No,
"Panetta, Jimmy [D-CA]",Democratic,California,Aye,
"Pappas, Chris [D-NH]",Democratic,New Hampshire,No,
"Pascrell, Bill [D-NJ]",Democratic,New Jersey,Aye,
"Payne, Donald M. [D-NJ]",Democratic,New Jersey,Aye,
"Pence, Greg [R-IN]",Republican,Indiana,No,
"Perlmutter, Ed [D-CO]",Democratic,Colorado,Aye,
"Perry, Scott [R-PA]",Republican,Pennsylvania,No,
"Peters, Scott H. [D-CA]",Democratic,California,Aye,
"Peterson, Collin C. [D-MN]",Democratic,Minnesota,Aye,
"Phillips, Dean [D-MN]",Democratic,Minnesota,Aye,
"Pingree, Chellie [D-ME]",Democratic,Maine,Aye,
"Pocan, Mark [D-WI]",Democratic,Wisconsin,No,
"Porter, Katie [D-CA]",Democratic,California,Aye,
"Posey, Bill [R-FL]",Republican,Florida,No,
"Pressley, Ayanna [D-MA]",Democratic,Massachusetts,Aye,
"Price, David E. [D-NC]",Democratic,North Carolina,Aye,
"Quigley, Mike [D-IL]",Democratic,Illinois,Aye,
"Raskin, Jamie [D-MD]",Democratic,Maryland,Aye,
"Ratcliffe, John [R-TX]",Republican,Texas,No,
"Reed, Tom [R-NY]",Republican,New York,Aye,
"Reschenthaler, Guy [R-PA]",Republican,Pennsylvania,No,
"Rice, Kathleen M. [D-NY]",Democratic,New York,Aye,
"Rice, Tom [R-SC]",Republican,South Carolina,No,
"Richmond, Cedric L. [D-LA]",Democratic,Louisiana,Aye,
"Riggleman, Denver [R-VA]",Republican,Virginia,No,
"Roby, Martha [R-AL]",Republican,Alabama,No,
"Roe, David P. [R-TN]",Republican,Tennessee,No,
"Rogers, Harold [R-KY]",Republican,Kentucky,No,
"Rogers, Mike D. [R-AL]",Republican,Alabama,No,
"Rooney, Francis [R-FL]",Republican,Florida,No,
"Rose, John W. [R-TN]",Republican,Tennessee,No,
"Rose, Max [D-NY]",Democratic,New York,Aye,
"Rouda, Harley [D-CA]",Democratic,California,Aye,
"Rouzer, David [R-NC]",Republican,North Carolina,No,
"Roy, Chip [R-TX]",Republican,Texas,No,
"Roybal-Allard, Lucille [D-CA]",Democratic,California,Aye,
"Ruiz, Raul [D-CA]",Democratic,California,Aye,
"Ruppersberger, C. A. Dutch [D-MD]",Democratic,Maryland,Aye,
"Rush, Bobby L. [D-IL]",Democratic,Illinois,Aye,
"Rutherford, John H. [R-FL]",Republican,Florida,No,
"Ryan, Tim [D-OH]",Democratic,Ohio,Aye,
"Sánchez, Linda T. [D-CA]",Democratic,California,Aye,
"Sarbanes, John P. [D-MD]",Democratic,Maryland,Aye,
"Scalise, Steve [R-LA]",Republican,Louisiana,No,
"Scanlon, Mary Gay [D-PA]",Democratic,Pennsylvania,Aye,
"Schakowsky, Janice D. [D-IL]",Democratic,Illinois,Aye,
"Schiff, Adam B. [D-CA]",Democratic,California,Aye,
"Schneider, Bradley Scott [D-IL]",Democratic,Illinois,Aye,
"Schrader, Kurt [D-OR]",Democratic,Oregon,Aye,
"Schrier, Kim [D-WA]",Democratic,Washington,Aye,
"Schweikert, David [R-AZ]",Republican,Arizona,No,
"Scott, Austin [R-GA]",Republican,Georgia,No,
"Scott, David [D-GA]",Democratic,Georgia,Aye,
"Scott, Robert C. ""Bobby"" [D-VA]",Democratic,Virginia,Aye,
"Sensenbrenner, F. James [R-WI]",Republican,Wisconsin,No,
"Serrano, Jose E. [D-NY]",Democratic,New York,Not Voting,
"Sewell, Terri A. [D-AL]",Democratic,Alabama,Aye,
"Shalala, Donna E. [D-FL]",Democratic,Florida,Aye,
"Sherman, Brad [D-CA]",Democratic,California,Aye,
"Sherrill, Mikie [D-NJ]",Democratic,New Jersey,Aye,
"Shimkus, John [R-IL]",Republican,Illinois,Not Voting,
"Simpson, Michael K. [R-ID]",Republican,Idaho,No,
"Sires, Albio [D-NJ]",Democratic,New Jersey,Aye,
"Slotkin, Elissa [D-MI]",Democratic,Michigan,Aye,
"Smith, Adam [D-WA]",Democratic,Washington,Aye,
"Smith, Adrian [R-NE]",Republican,Nebraska,No,
"Smith, Christopher H. [R-NJ]",Republican,New Jersey,Aye,
"Smith, Jason [R-MO]",Republican,Missouri,No,
"Smucker, Lloyd [R-PA]",Republican,Pennsylvania,No,
"Soto, Darren [D-FL]",Democratic,Florida,Aye,
"Spanberger, Abigail Davis [D-VA]",Democratic,Virginia,No,
"Spano, Ross [R-FL]",Republican,Florida,No,
"Speier, Jackie [D-CA]",Democratic,California,Aye,
"Stanton, Greg [D-AZ]",Democratic,Arizona,No,
"Stauber, Pete [R-MN]",Republican,Minnesota,No,
"Stefanik, Elise M. [R-NY]",Republican,New York,No,
"Steil, Bryan [R-WI]",Republican,Wisconsin,No,
"Steube, W. Gregory [R-FL]",Republican,Florida,No,
"Stevens, Haley M. [D-MI]",Democratic,Michigan,Aye,
"Stewart, Chris [R-UT]",Republican,Utah,No,
"Stivers, Steve [R-OH]",Republican,Ohio,No,
"Suozzi, Thomas R. [D-NY]",Democratic,New York,Aye,
"Swalwell, Eric [D-CA]",Democratic,California,Aye,
"Takano, Mark [D-CA]",Democratic,California,Aye,
"Taylor, Van [R-TX]",Republican,Texas,No,
"Thompson, Bennie G. [D-MS]",Democratic,Mississippi,Aye,
"Thompson, Glenn [R-PA]",Republican,Pennsylvania,No,
"Thompson, Mike [D-CA]",Democratic,California,Aye,
"Thornberry, Mac [R-TX]",Republican,Texas,No,
"Timmons, William R. IV [R-SC]",Republican,South Carolina,No,
"Tipton, Scott R. [R-CO]",Republican,Colorado,No,
"Titus, Dina [D-NV]",Democratic,Nevada,Aye,
"Tlaib, Rashida [D-MI]",Democratic,Michigan,Aye,
"Tonko, Paul [D-NY]",Democratic,New York,Aye,
"Torres Small, Xochitl [D-NM]",Democratic,New Mexico,Aye,
"Torres, Norma J. [D-CA]",Democratic,California,Aye,
"Trahan, Lori [D-MA]",Democratic,Massachusetts,Aye,
"Trone, David J. [D-MD]",Democratic,Maryland,Aye,
"Turner, Michael R. [R-OH]",Republican,Ohio,No,
"Underwood, Lauren [D-IL]",Democratic,Illinois,Aye,
"Upton, Fred [R-MI]",Republican,Michigan,No,
"Van Drew, Jefferson [D-NJ]",Democratic,New Jersey,Aye,
"Vargas, Juan [D-CA]",Democratic,California,Aye,
"Veasey, Marc A. [D-TX]",Democratic,Texas,Aye,
"Vela, Filemon [D-TX]",Democratic,Texas,Aye,
"Velazquez, Nydia M. [D-NY]",Democratic,New York,Aye,
"Visclosky, Peter J. [D-IN]",Democratic,Indiana,Aye,
"Wagner, Ann [R-MO]",Republican,Missouri,No,
"Walberg, Tim [R-MI]",Republican,Michigan,No,
"Walden, Greg [R-OR]",Republican,Oregon,No,
"Walker, Mark [R-NC]",Republican,North Carolina,No,
"Walorski, Jackie [R-IN]",Republican,Indiana,No,
"Waltz, Michael [R-FL]",Republican,Florida,No,
"Wasserman Schultz, Debbie [D-FL]",Democratic,Florida,Aye,
"Waters, Maxine [D-CA]",Democratic,California,Aye,
"Watkins, Steve [R-KS]",Republican,Kansas,No,
"Watson Coleman, Bonnie [D-NJ]",Democratic,New Jersey,Aye,
"Weber, Randy K. [R-TX]",Republican,Texas,No,
"Webster, Daniel [R-FL]",Republican,Florida,No,
"Welch, Peter [D-VT]",Democratic,Vermont,Aye,
"Wenstrup, Brad R. [R-OH]",Republican,Ohio,No,
"Westerman, Bruce [R-AR]",Republican,Arkansas,No,
"Wexton, Jennifer [D-VA]",Democratic,Virginia,Aye,
"Wild, Susan [D-PA]",Democratic,Pennsylvania,Aye,
"Williams, Roger [R-TX]",Republican,Texas,No,
"Wilson, Frederica S. [D-FL]",Democratic,Florida,Aye,
"Wilson, Joe [R-SC]",Republican,South Carolina,No,
"Wittman, Robert J. [R-VA]",Republican,Virginia,No,
"Womack, Steve [R-AR]",Republican,Arkansas,No,
"Woodall, Rob [R-GA]",Republican,Georgia,No,
"Wright, Ron [R-TX]",Republican,Texas,No,
"Yarmuth, John A. [D-KY]",Democratic,Kentucky,Aye,
"Yoho, Ted S. [R-FL]",Republican,Florida,No,
"Young, Don [R-AK]",Republican,Alaska,No,
"Zeldin, Lee M. [R-NY]",Republican,New York,No,
